"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"09/10/2025";"0300";"13,0";"13,2";"12,8";"88,0";"90,0";"88,0";"11,1";"11,4";"11,0";"927,2";"927,9";"927,1";"";"242,0";"";"";"0,0"
"09/10/2025";"0400";"13,1";"13,1";"12,8";"88,0";"91,0";"88,0";"11,2";"11,3";"11,0";"926,8";"927,3";"926,8";"";"232,0";"";"";"0,0"
"09/10/2025";"0500";"13,4";"13,4";"13,0";"86,0";"90,0";"86,0";"11,1";"11,4";"11,1";"926,5";"926,9";"926,5";"";"230,0";"";"";"0,0"
"09/10/2025";"0600";"13,3";"13,4";"13,3";"88,0";"88,0";"86,0";"11,3";"11,3";"11,1";"926,3";"926,5";"926,2";"";"209,0";"";"";"0,0"
"09/10/2025";"0700";"13,0";"13,3";"13,0";"90,0";"90,0";"88,0";"11,5";"11,5";"11,3";"926,1";"926,3";"926,0";"";"223,0";"";"";"0,0"
"09/10/2025";"0800";"13,2";"13,2";"13,0";"89,0";"90,0";"89,0";"11,4";"11,6";"11,3";"926,6";"926,6";"926,1";"";"228,0";"";"";"0,0"
"09/10/2025";"0900";"13,0";"13,2";"13,0";"91,0";"91,0";"89,0";"11,7";"11,7";"11,3";"927,1";"927,1";"926,6";"";"204,0";"";"0,20";"0,0"
"09/10/2025";"1000";"13,4";"13,4";"13,0";"88,0";"92,0";"88,0";"11,4";"11,7";"11,4";"927,3";"927,3";"927,0";"";"235,0";"";"90,00";"0,0"
"09/10/2025";"1100";"14,0";"14,0";"13,4";"85,0";"88,0";"85,0";"11,5";"11,8";"11,3";"928,0";"928,0";"927,3";"";"249,0";"";"255,60";"0,0"
"09/10/2025";"1200";"14,3";"14,5";"14,0";"87,0";"87,0";"84,0";"12,2";"12,2";"11,4";"928,5";"928,5";"928,0";"";"249,0";"";"293,60";"0,0"
"09/10/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/10/2025";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/10/2025";"1500";"15,1";"15,2";"14,4";"93,0";"94,0";"92,0";"14,0";"14,0";"13,3";"928,7";"929,1";"928,7";"";"249,0";"";"711,60";"0,0"
"09/10/2025";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/10/2025";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/10/2025";"1800";"14,9";"15,0";"14,5";"93,0";"96,0";"93,0";"13,8";"14,2";"13,7";"926,8";"927,5";"926,8";"";"247,0";"";"627,50";"0,0"
"09/10/2025";"1900";"15,2";"15,2";"14,7";"89,0";"93,0";"87,0";"13,3";"13,7";"12,8";"926,5";"926,8";"926,5";"";"248,0";"";"680,60";"0,0"
"09/10/2025";"2000";"15,3";"15,3";"15,1";"87,0";"89,0";"85,0";"13,1";"13,4";"12,7";"926,2";"926,5";"926,2";"";"249,0";"";"735,50";"0,0"
"09/10/2025";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/10/2025";"2200";"14,2";"14,6";"14,2";"92,0";"92,0";"90,0";"12,9";"13,1";"12,8";"926,5";"926,6";"926,3";"";"239,0";"";"20,50";"0,0"
"09/10/2025";"2300";"13,5";"14,2";"13,5";"92,0";"92,0";"91,0";"12,2";"12,9";"12,2";"926,1";"926,5";"926,1";"";"225,0";"";"";"0,0"
"10/10/2025";"0000";"13,3";"13,5";"13,2";"91,0";"92,0";"91,0";"11,9";"12,2";"11,9";"926,6";"926,7";"926,1";"";"233,0";"";"";"0,0"
"10/10/2025";"0100";"12,8";"13,3";"12,8";"93,0";"93,0";"91,0";"11,7";"11,9";"11,7";"926,6";"926,7";"926,5";"";"246,0";"";"";"0,0"
"10/10/2025";"0200";"13,0";"13,0";"12,7";"92,0";"94,0";"92,0";"11,7";"11,8";"11,7";"926,3";"926,8";"926,3";"";"250,0";"";"";"0,0"
"10/10/2025";"0300";"12,8";"13,2";"12,8";"93,0";"93,0";"91,0";"11,7";"11,8";"11,6";"925,9";"926,3";"925,9";"";"246,0";"";"";"0,0"
"10/10/2025";"0400";"12,5";"12,9";"12,4";"95,0";"95,0";"92,0";"11,8";"11,8";"11,4";"925,3";"925,9";"925,3";"";"239,0";"";"";"0,0"
"10/10/2025";"0500";"13,4";"13,4";"12,4";"90,0";"95,0";"89,0";"11,8";"11,9";"11,5";"924,5";"925,3";"924,5";"";"249,0";"";"";"0,0"
"10/10/2025";"0600";"13,6";"13,6";"13,4";"89,0";"90,0";"89,0";"11,9";"11,9";"11,8";"923,9";"924,5";"923,9";"";"249,0";"";"";"0,0"
"10/10/2025";"0700";"13,5";"13,7";"13,5";"90,0";"91,0";"89,0";"12,0";"12,0";"11,9";"924,0";"924,0";"923,6";"";"250,0";"";"";"0,0"
"10/10/2025";"0800";"14,0";"14,1";"13,5";"89,0";"90,0";"88,0";"12,1";"12,1";"11,9";"924,0";"924,1";"923,9";"";"248,0";"";"";"0,0"
"10/10/2025";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/10/2025";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/10/2025";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/10/2025";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/10/2025";"1300";"20,3";"20,3";"18,5";"73,0";"78,0";"71,0";"15,2";"15,4";"14,2";"926,3";"926,4";"926,2";"";"219,0";"";"2729,90";"0,0"
"10/10/2025";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/10/2025";"1500";"23,0";"23,1";"21,4";"65,0";"71,0";"63,0";"16,0";"16,6";"15,4";"925,9";"926,2";"925,9";"";"210,0";"";"3670,70";"0,0"
"10/10/2025";"1600";"24,3";"24,7";"23,0";"57,0";"66,0";"56,0";"15,2";"17,1";"15,1";"925,0";"925,9";"925,0";"";"210,0";"";"3750,40";"0,0"
"10/10/2025";"1700";"24,8";"25,0";"24,0";"54,0";"60,0";"53,0";"14,9";"16,0";"14,5";"924,4";"925,0";"924,4";"";"215,0";"";"3305,80";"0,0"
"10/10/2025";"1800";"24,9";"25,0";"24,4";"50,0";"57,0";"50,0";"13,9";"15,5";"13,7";"923,5";"924,4";"923,5";"";"245,0";"";"2008,80";"0,0"
"10/10/2025";"1900";"25,2";"26,0";"24,8";"55,0";"56,0";"49,0";"15,3";"15,5";"14,2";"923,0";"923,5";"923,0";"";"248,0";"";"1877,50";"0,0"
"10/10/2025";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/10/2025";"2100";"24,5";"25,5";"24,5";"57,0";"57,0";"50,0";"15,3";"15,3";"14,3";"922,3";"922,6";"922,3";"";"215,0";"";"609,60";"0,0"
"10/10/2025";"2200";"23,3";"24,5";"23,1";"60,0";"61,0";"56,0";"15,0";"15,5";"14,8";"922,5";"922,5";"922,2";"";"250,0";"";"22,50";"0,0"
"10/10/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"0500";"16,9";"17,4";"16,9";"88,0";"91,0";"87,0";"14,8";"15,8";"14,8";"921,1";"921,7";"921,0";"";"234,0";"";"";"0,0"
"11/10/2025";"0600";"16,6";"16,9";"16,5";"87,0";"88,0";"86,0";"14,5";"14,8";"14,5";"920,6";"921,1";"920,5";"";"238,0";"";"";"0,0"
"11/10/2025";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"1100";"18,8";"18,8";"17,1";"80,0";"85,0";"79,0";"15,2";"15,2";"14,4";"921,7";"921,7";"921,3";"";"243,0";"";"1061,20";"0,0"
"11/10/2025";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"1400";"23,4";"23,4";"21,9";"65,0";"70,0";"64,0";"16,4";"16,9";"15,9";"921,5";"921,7";"921,4";"";"209,0";"";"3213,30";"0,0"
"11/10/2025";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"1700";"26,9";"27,0";"25,9";"53,0";"59,0";"52,0";"16,4";"17,3";"16,3";"919,8";"920,6";"919,7";"";"204,0";"";"3389,20";"0,0"
"11/10/2025";"1800";"26,9";"27,2";"26,6";"53,0";"56,0";"52,0";"16,6";"17,1";"16,3";"919,0";"919,8";"918,9";"";"205,0";"";"2786,00";"0,0"
"11/10/2025";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/10/2025";"2000";"27,2";"27,3";"27,0";"52,0";"54,0";"51,0";"16,5";"16,9";"16,2";"918,4";"918,6";"918,4";"";"200,0";"";"1260,10";"0,0"
"11/10/2025";"2100";"26,3";"27,3";"26,3";"56,0";"56,0";"51,0";"16,9";"16,9";"16,1";"918,0";"918,4";"918,0";"";"220,0";"";"562,60";"0,0"
"11/10/2025";"2200";"24,9";"26,3";"24,9";"59,0";"59,0";"56,0";"16,4";"17,1";"16,4";"918,0";"918,0";"917,9";"";"237,0";"";"35,20";"0,0"
"11/10/2025";"2300";"24,2";"24,9";"24,1";"63,0";"64,0";"59,0";"16,8";"16,9";"16,2";"918,1";"918,3";"917,9";"";"244,0";"";"";"0,0"
"12/10/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"0900";"17,2";"20,7";"17,1";"100,0";"100,0";"76,0";"17,2";"17,2";"15,7";"919,6";"920,9";"915,8";"";"219,0";"";"1,10";"40,0"
"12/10/2025";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"1500";"16,9";"17,2";"16,8";"";"";"";"";"";"";"920,1";"920,3";"919,9";"";"217,0";"";"214,30";"3,0"
"12/10/2025";"1600";"16,4";"17,0";"16,3";"";"";"";"";"";"";"919,3";"920,1";"919,3";"";"225,0";"";"294,20";"3,2"
"12/10/2025";"1700";"17,1";"17,1";"16,4";"";"";"";"";"";"";"917,5";"919,3";"917,4";"";"249,0";"";"336,70";"2,0"
"12/10/2025";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/10/2025";"2300";"16,9";"16,9";"16,8";"";"";"";"";"";"";"917,3";"917,6";"916,3";"";"224,0";"";"";"0,6"
"13/10/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/10/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/10/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/10/2025";"0300";"16,1";"16,4";"16,1";"";"";"";"";"";"";"918,5";"919,5";"918,3";"";"210,0";"";"";"0,2"
"13/10/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/10/2025";"0500";"15,7";"16,0";"15,6";"";"";"";"";"";"";"918,6";"918,6";"917,7";"";"248,0";"";"";"0,0"
"13/10/2025";"0600";"16,0";"16,0";"15,7";"";"";"";"";"";"";"918,8";"918,9";"918,6";"";"235,0";"";"";"0,2"
"13/10/2025";"0700";"16,2";"16,2";"16,0";"";"";"";"";"";"";"918,7";"919,0";"918,7";"";"234,0";"";"";"0,0"
"13/10/2025";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/10/2025";"0900";"13,6";"16,2";"13,6";"";"";"";"";"";"";"919,2";"919,2";"918,9";"";"206,0";"";"4,30";"0,2"
"13/10/2025";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/10/2025";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/10/2025";"1200";"15,1";"15,2";"13,8";"78,0";"94,0";"78,0";"11,4";"12,9";"11,2";"919,7";"920,2";"919,7";"";"200,0";"";"1802,20";"0,0"
"13/10/2025";"1300";"16,6";"16,7";"14,8";"79,0";"84,0";"78,0";"12,9";"13,4";"11,3";"919,7";"919,9";"919,7";"";"198,0";"";"2796,50";"0,0"
"13/10/2025";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/10/2025";"1500";"18,9";"18,9";"17,3";"54,0";"81,0";"54,0";"9,4";"14,3";"9,2";"920,0";"920,1";"919,7";"";"222,0";"";"3714,30";"0,0"
"13/10/2025";"1600";"19,8";"19,9";"18,4";"50,0";"58,0";"48,0";"9,0";"10,6";"8,1";"919,6";"920,1";"919,6";"";"221,0";"";"3776,90";"0,0"
"13/10/2025";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/10/2025";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/10/2025";"1900";"21,6";"22,1";"21,4";"42,0";"45,0";"38,0";"8,1";"9,0";"7,1";"918,6";"918,7";"918,6";"";"220,0";"";"2458,90";"0,0"
"13/10/2025";"2000";"21,6";"21,8";"21,5";"43,0";"44,0";"38,0";"8,5";"8,6";"6,8";"918,9";"919,0";"918,6";"";"224,0";"";"1613,00";"0,0"
"13/10/2025";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/10/2025";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13/10/2025";"2300";"17,3";"18,5";"17,3";"63,0";"63,0";"52,0";"10,1";"10,1";"8,4";"920,9";"920,9";"920,3";"";"195,0";"";"";"0,0"
"14/10/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/10/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/10/2025";"0200";"15,2";"15,8";"15,2";"68,0";"68,0";"64,0";"9,3";"9,4";"9,1";"922,2";"922,2";"921,5";"";"195,0";"";"";"0,0"
"14/10/2025";"0300";"14,6";"15,2";"14,5";"73,0";"73,0";"68,0";"9,7";"9,7";"9,3";"922,6";"922,6";"922,2";"";"195,0";"";"";"0,0"
"14/10/2025";"0400";"14,6";"14,8";"14,2";"72,0";"74,0";"71,0";"9,6";"9,7";"9,5";"922,6";"922,6";"922,3";"";"194,0";"";"";"0,0"
"14/10/2025";"0500";"13,9";"14,7";"13,7";"75,0";"76,0";"71,0";"9,5";"9,6";"9,5";"922,4";"922,6";"922,3";"";"195,0";"";"";"0,0"
"14/10/2025";"0600";"13,9";"14,0";"13,5";"75,0";"78,0";"75,0";"9,6";"9,7";"9,5";"922,6";"922,6";"922,3";"";"204,0";"";"";"0,0"
"14/10/2025";"0700";"13,9";"13,9";"13,7";"76,0";"76,0";"75,0";"9,7";"9,7";"9,6";"922,8";"922,8";"922,5";"";"250,0";"";"";"0,0"
"14/10/2025";"0800";"13,5";"14,0";"13,2";"79,0";"81,0";"75,0";"10,0";"10,1";"9,6";"923,3";"923,3";"922,8";"";"192,0";"";"";"0,0"
"14/10/2025";"0900";"12,7";"13,6";"12,7";"84,0";"84,0";"79,0";"10,1";"10,2";"9,9";"923,9";"923,9";"923,3";"";"198,0";"";"2,60";"0,0"
"14/10/2025";"1000";"14,6";"14,6";"12,7";"79,0";"84,0";"79,0";"11,1";"11,2";"10,1";"924,6";"924,6";"923,9";"";"200,0";"";"371,60";"0,0"
"14/10/2025";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/10/2025";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/10/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/10/2025";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/10/2025";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/10/2025";"1600";"22,3";"22,8";"21,3";"48,0";"53,0";"46,0";"10,7";"11,9";"9,6";"924,6";"924,8";"924,3";"";"204,0";"";"3783,80";"0,0"
"14/10/2025";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/10/2025";"1800";"24,0";"24,0";"23,1";"43,0";"48,0";"41,0";"10,7";"11,3";"9,5";"923,3";"924,0";"923,3";"";"201,0";"";"3120,00";"0,0"
"14/10/2025";"1900";"23,8";"24,4";"23,7";"43,0";"45,0";"39,0";"10,3";"11,5";"9,4";"923,0";"923,3";"922,9";"";"194,0";"";"2450,30";"0,0"
"14/10/2025";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/10/2025";"2100";"21,3";"23,3";"21,3";"55,0";"55,0";"47,0";"11,9";"12,0";"11,0";"922,9";"923,0";"922,9";"";"194,0";"";"699,00";"0,0"
"14/10/2025";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/10/2025";"2300";"17,9";"19,0";"17,9";"71,0";"72,0";"64,0";"12,6";"12,8";"12,1";"923,4";"923,4";"923,2";"";"194,0";"";"";"0,0"
"15/10/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/10/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/10/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/10/2025";"0300";"17,5";"18,0";"17,5";"60,0";"60,0";"57,0";"9,6";"9,6";"9,3";"923,7";"924,1";"923,6";"";"221,0";"";"";"0,0"
"15/10/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/10/2025";"0500";"16,5";"17,0";"16,0";"65,0";"68,0";"62,0";"9,9";"10,2";"9,6";"923,1";"923,5";"923,1";"";"244,0";"";"";"0,0"
"15/10/2025";"0600";"17,5";"17,8";"16,2";"56,0";"66,0";"53,0";"8,6";"10,0";"8,1";"923,0";"923,2";"923,0";"";"241,0";"";"";"0,0"
"15/10/2025";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/10/2025";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/10/2025";"0900";"16,2";"16,6";"16,2";"71,0";"71,0";"67,0";"11,0";"11,0";"10,4";"923,8";"923,8";"923,2";"";"237,0";"";"5,30";"0,0"
"15/10/2025";"1000";"16,9";"17,0";"16,2";"72,0";"72,0";"71,0";"11,8";"11,8";"10,9";"924,2";"924,3";"923,8";"";"238,0";"";"401,10";"0,0"
"15/10/2025";"1100";"17,9";"17,9";"16,8";"70,0";"74,0";"70,0";"12,3";"12,3";"11,9";"924,6";"924,7";"924,3";"";"236,0";"";"719,30";"0,0"
"15/10/2025";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/10/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/10/2025";"1400";"23,8";"23,8";"21,8";"57,0";"62,0";"56,0";"14,8";"14,9";"14,0";"925,0";"925,2";"924,9";"";"208,0";"";"3453,60";"0,0"
"15/10/2025";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/10/2025";"1600";"26,0";"26,0";"25,0";"52,0";"55,0";"51,0";"15,4";"15,7";"14,6";"923,9";"924,4";"923,8";"";"220,0";"";"3376,90";"0,0"
"15/10/2025";"1700";"26,0";"26,7";"25,7";"52,0";"54,0";"50,0";"15,5";"16,2";"15,0";"923,1";"923,9";"923,1";"";"205,0";"";"3206,30";"0,0"
"15/10/2025";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/10/2025";"1900";"27,1";"27,2";"26,7";"47,0";"50,0";"44,0";"14,7";"15,4";"13,8";"922,1";"922,4";"922,1";"";"200,0";"";"2196,20";"0,0"
"15/10/2025";"2000";"26,8";"27,3";"26,8";"48,0";"49,0";"46,0";"14,9";"15,4";"14,5";"921,9";"922,1";"921,9";"";"204,0";"";"1460,40";"0,0"
"15/10/2025";"2100";"26,0";"26,9";"26,0";"55,0";"55,0";"47,0";"16,3";"16,3";"14,5";"921,8";"921,9";"921,7";"";"233,0";"";"572,10";"0,0"
"15/10/2025";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15/10/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"0000";"23,5";"24,2";"23,5";"64,0";"64,0";"61,0";"16,3";"16,4";"16,0";"922,5";"922,5";"922,1";"";"244,0";"";"";"0,0"
"16/10/2025";"0100";"23,5";"23,6";"23,2";"61,0";"66,0";"61,0";"15,6";"16,4";"15,6";"922,7";"922,7";"922,5";"";"230,0";"";"";"0,0"
"16/10/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"0400";"23,2";"23,3";"23,1";"63,0";"65,0";"63,0";"15,8";"16,1";"15,7";"921,7";"922,5";"921,7";"";"217,0";"";"";"0,0"
"16/10/2025";"0500";"22,8";"23,2";"22,8";"66,0";"66,0";"63,0";"16,1";"16,1";"15,7";"921,5";"921,7";"921,4";"";"210,0";"";"";"0,0"
"16/10/2025";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"0700";"22,0";"22,5";"22,0";"68,0";"68,0";"66,0";"15,9";"15,9";"15,7";"921,6";"921,6";"921,2";"";"208,0";"";"";"0,0"
"16/10/2025";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"1100";"21,5";"21,5";"21,1";"70,0";"72,0";"69,0";"15,7";"15,8";"15,5";"922,1";"922,4";"921,8";"";"215,0";"";"303,60";"0,0"
"16/10/2025";"1200";"21,9";"21,9";"21,5";"68,0";"70,0";"68,0";"15,7";"15,8";"15,4";"922,9";"923,0";"922,1";"";"211,0";"";"503,70";"0,0"
"16/10/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/10/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"0200";"16,6";"17,2";"16,6";"100,0";"100,0";"93,0";"16,6";"16,7";"16,1";"923,1";"923,6";"923,0";"";"202,0";"";"";"0,0"
"17/10/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"0500";"18,4";"18,4";"17,5";"83,0";"90,0";"83,0";"15,4";"15,9";"15,4";"919,7";"920,8";"919,6";"";"220,0";"";"";"0,0"
"17/10/2025";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"0800";"19,1";"19,1";"18,7";"77,0";"82,0";"77,0";"14,9";"15,4";"14,9";"918,0";"918,4";"918,0";"";"227,0";"";"";"0,0"
"17/10/2025";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"1300";"16,4";"16,5";"16,4";"100,0";"100,0";"100,0";"16,4";"16,5";"16,4";"921,6";"922,5";"921,3";"";"196,0";"";"56,60";"5,4"
"17/10/2025";"1400";"16,6";"16,6";"16,4";"100,0";"100,0";"100,0";"16,6";"16,6";"16,4";"922,3";"923,0";"921,1";"";"217,0";"";"74,10";"14,6"
"17/10/2025";"1500";"16,8";"16,8";"16,6";"100,0";"100,0";"100,0";"16,8";"16,8";"16,6";"922,4";"922,8";"922,2";"";"246,0";"";"151,90";"9,4"
